date,AUD,ZAR,MYR,SGD,EUR,KRW,HRK,TRY,RUB,HKD,INR,CZK,LVL,LTL,SEK,IDR,JPY,GBP,MXN,DKK,HUF,RON,BGN,NZD,CAD,PLN,NOK,THB,PHP,ILS,CHF,CNY,BRL
2009-10-30,1.0996,7.7378,3.4125,1.3983,0.67568,1181.1,4.8848,1.4939,29.061,7.75,47.01,17.877,0.47912,2.333,7.0162,9581.8,90.986,0.60389,13.055,5.0291,184.72,2.9084,1.3215,1.3747,1.0778,2.8655,5.6699,33.435,47.622,,1.0218,6.8277,1.728
2009-11-06,1.0924,7.5589,3.4015,1.3927,0.67286,1166.7,4.89,1.4843,28.991,7.75,46.76,17.276,0.47719,2.3232,6.989,9460.4,90.674,0.60288,13.315,5.0075,184.91,2.8953,1.316,1.3829,1.0714,2.8576,5.6749,33.375,47.2,,1.017,6.8275,1.7189
2009-11-13,1.0774,7.4448,3.3755,1.3865,0.67259,1157.7,4.9116,1.4817,28.873,7.7502,46.254,17.174,0.47653,2.3223,6.8859,9372.5,89.797,0.59944,13.173,5.0045,180.79,2.8927,1.3154,1.3567,1.0529,2.765,5.6258,33.282,46.67,,1.0155,6.8261,1.7404
2009-11-20,1.1002,7.5896,3.3855,1.3902,0.67499,1159.0,4.9464,1.4982,29.079,7.7503,46.606,17.474,0.4781,2.3306,6.9889,9468.1,89.011,0.60692,13.09,5.023,182.03,2.892,1.3201,1.3858,1.0716,2.8028,5.6868,33.25,47.1,,1.021,6.8275,1.737
2009-11-27,1.1065,7.4769,3.391,1.3879,0.67033,1175.4,4.9055,1.5304,29.345,7.7504,46.65,17.553,0.47526,2.3145,6.9929,9534.8,86.607,0.6094,12.978,4.9891,182.54,2.8682,1.311,1.4135,1.072,2.7909,5.6925,33.225,47.2,,1.0098,6.8287,1.7435
2009-12-04,1.079,7.3407,3.3805,1.3809,0.66366,1152.9,4.8427,1.4821,29.306,7.7502,46.295,17.15,0.46941,2.2915,6.8835,9415.3,88.32,0.60048,12.568,4.9387,178.62,2.801,1.298,1.3788,1.0471,2.7162,5.6345,33.118,46.0,,0.99967,6.8271,1.7076
2009-12-11,1.0894,7.4717,3.3995,1.3888,0.67764,1164.3,4.9339,1.4947,30.069,7.7502,46.561,17.434,0.47896,2.3398,7.0807,9443.7,88.86,0.61337,12.885,5.043,185.08,2.8846,1.3253,1.3739,1.0491,2.8093,5.7217,33.115,46.135,,1.0249,6.8279,1.7514
2009-12-18,1.1269,7.5678,3.4375,1.4021,0.6975,1175.0,5.0838,1.5212,30.668,7.7569,46.73,18.334,0.49299,2.4083,7.2944,9505.5,90.451,0.61868,12.919,5.1904,193.24,2.9356,1.3642,1.4108,1.0668,2.9246,5.8558,33.225,46.605,,1.0433,6.828,1.7937
2009-12-24,1.1317,7.5372,3.43,1.4046,0.69454,1175.1,5.0771,1.5139,29.664,7.7539,46.666,18.353,0.49222,2.3981,7.2607,9478.4,91.492,0.62564,12.886,5.1702,189.56,2.9241,1.3584,1.4162,1.0454,2.8839,5.79,33.345,46.513,,1.0336,6.828,1.7583
2009-12-31,1.1112,7.4039,3.424,1.4018,0.69416,1157.2,5.0673,1.4957,29.956,7.7544,46.536,18.376,0.49236,2.3968,7.1165,9458.6,92.434,0.61648,13.135,5.1658,187.71,2.9406,1.3576,1.3746,1.0501,2.8492,5.7615,33.31,46.166,,1.0298,6.827,1.7432
2010-01-08,1.0937,7.4441,3.3775,1.3989,0.70062,1130.8,5.0962,1.4734,29.777,7.7559,45.758,18.434,0.49695,2.4191,7.1646,9298.7,93.435,0.62594,12.749,5.2133,188.73,2.9184,1.3703,1.3708,1.0356,2.8787,5.7237,33.16,45.811,,1.038,6.8275,1.7468
2010-01-15,1.0816,7.4155,3.3395,1.3903,0.6957,1123.1,5.071,1.454,29.569,7.7598,45.708,18.051,0.4929,2.4021,7.0565,9215.2,90.97,0.61295,12.717,5.1774,185.61,2.8554,1.3607,1.3564,1.0263,2.8106,5.6651,32.868,45.824,,1.0266,6.8269,1.7697
2010-01-22,1.1078,7.6144,3.398,1.4035,0.70746,1150.3,5.1624,1.4913,29.842,7.7715,46.31,18.524,0.50103,2.4427,7.226,9348.4,90.096,0.61995,12.988,5.2675,192.44,2.9335,1.3837,1.4073,1.0535,2.9019,5.798,33.03,46.183,,1.0405,6.8269,1.818
2010-01-29,1.1198,7.5684,3.411,1.4041,0.71602,1161.4,5.2377,1.4888,30.316,7.7667,46.195,18.776,0.50745,2.4723,7.3314,9359.2,90.327,0.62047,13.025,5.3303,194.15,2.9396,1.4004,1.4157,1.0686,2.8973,5.88,33.175,46.486,,1.0498,6.8268,1.8621
2010-02-05,1.1556,7.7087,3.444,1.4225,0.73041,1169.6,5.3466,1.5182,30.484,7.7715,46.797,19.126,0.51764,2.5219,7.4794,9450.0,89.468,0.63783,13.174,5.4378,200.2,3.0264,1.4285,1.4507,1.0736,2.9855,6.0036,33.21,46.563,,1.0724,6.8271,1.8814
2010-02-12,1.1322,7.6945,3.4205,1.4145,0.73681,1151.9,5.3901,1.5192,30.274,7.7704,46.493,19.176,0.52247,2.5441,7.305,9339.1,90.134,0.64036,13.01,5.4852,199.29,3.0407,1.4411,1.4412,1.0514,2.9599,5.9409,33.205,46.256,,1.0794,6.833,1.863
2010-02-19,1.1222,7.7003,3.4135,1.4147,0.7397,1159.9,5.3924,1.525,30.056,7.7668,46.305,19.058,0.5246,2.554,7.2831,9335.0,91.849,0.64968,12.87,5.5055,200.68,3.0557,1.4467,1.4407,1.0515,2.962,5.9956,33.175,46.268,,1.0843,6.833,1.8165
2010-02-26,1.1231,7.7413,3.4027,1.4068,0.73692,1159.9,5.3615,1.5487,30.015,7.7627,46.105,19.138,0.52262,2.5444,7.1673,9323.5,89.108,0.65785,12.796,5.4847,198.89,3.0321,1.4413,1.4406,1.0578,2.9254,5.9274,33.065,46.128,,1.0787,6.826,1.8216
2010-03-05,1.1076,7.4562,3.364,1.3992,0.73627,1140.2,5.3492,1.5462,29.835,7.7632,45.594,18.974,0.52194,2.5422,7.1549,9235.0,89.442,0.66448,12.675,5.4794,196.42,3.0121,1.44,1.451,1.0316,2.8534,5.9262,32.625,46.047,,1.0773,6.8265,1.7829
2010-03-12,1.0891,7.3847,3.307,1.3932,0.72648,1128.4,5.2728,1.5269,29.282,7.7581,45.441,18.538,0.51449,2.5084,7.0678,9130.4,90.498,0.65986,12.542,5.4059,193.35,2.9724,1.4208,1.4223,1.018,2.8362,5.8358,32.546,45.664,,1.0604,6.8255,1.7624
2010-03-19,1.087,7.3043,3.3033,1.3955,0.73812,1132.8,5.3587,1.5335,29.285,7.7598,45.505,18.722,0.52251,2.5486,7.1431,9106.1,90.685,0.66025,12.516,5.4922,193.9,3.013,1.4436,1.4057,1.0087,2.8635,5.885,32.279,45.54,,1.061,6.8265,1.7938
2010-03-26,1.1067,7.4558,3.3065,1.4046,0.7489,1138.8,5.4391,1.5368,29.6,7.7623,45.218,19.035,0.53007,2.5858,7.2705,9113.3,92.863,0.67431,12.54,5.5731,198.48,3.0494,1.4647,1.421,1.0276,2.9127,6.0646,32.415,45.51,,1.0699,6.827,1.8216
2010-04-01,1.0904,7.2782,3.2585,1.3978,0.7425,1126.4,5.3934,1.5207,29.402,7.7666,44.7,18.848,0.52636,2.5637,7.2236,9095.6,93.763,0.657,12.34,5.5278,196.6,3.0503,1.4522,1.4203,1.0114,2.8555,5.9525,32.38,45.172,,1.0528,6.8263,1.7785
2010-04-09,1.0743,7.2785,3.19,1.3917,0.74716,1118.1,5.4257,1.492,29.29,7.7585,44.285,18.852,0.52779,2.5798,7.2431,9034.7,93.649,0.65152,12.192,5.5611,200.01,3.095,1.4613,1.4045,1.0061,2.8967,5.9298,32.24,44.669,,1.0732,6.8239,1.7747
2010-04-16,1.0727,7.366,3.19,1.3719,0.73883,1110.4,5.3642,1.4753,29.032,7.7621,44.315,18.602,0.52316,2.551,7.157,9010.0,92.575,0.64802,12.185,5.4986,194.64,3.0634,1.445,1.4018,1.0024,2.8624,5.8774,32.245,44.381,,1.0593,6.8255,1.7488
2010-04-23,1.0866,7.4705,3.1883,1.3718,0.75126,1108.9,5.4532,1.4847,29.193,7.7628,44.487,19.086,0.53167,2.5939,7.2053,9010.6,93.99,0.65157,12.187,5.591,198.67,3.0982,1.4693,1.405,1.002,2.9166,5.9173,32.215,44.329,,1.0784,6.8275,1.7615
2010-04-30,1.0734,7.3322,3.1845,1.3682,0.75103,1108.1,5.4472,1.4838,29.169,7.7634,44.36,19.172,0.53128,2.5932,7.2262,9010.1,94.487,0.65362,12.201,5.5896,200.39,3.1018,1.4689,1.3709,1.0048,2.9413,5.8915,32.355,44.452,,1.0771,6.8252,1.7243
2010-05-07,1.1255,7.707,3.2745,1.3947,0.78456,1155.3,5.7006,1.5631,30.518,7.7797,45.48,20.38,0.55484,2.7089,7.6599,9224.9,92.453,0.68104,12.921,5.8399,220.93,3.2857,1.5344,1.4018,1.0379,3.2546,6.2404,32.332,45.554,,1.1097,6.8257,1.8419
2010-05-14,1.1219,7.5292,3.1925,1.3827,0.80051,1131.0,5.8077,1.5324,30.205,7.7829,45.215,20.385,0.56636,2.764,7.6645,9129.0,92.499,0.68612,12.47,5.9551,221.05,3.3497,1.5656,1.4067,1.0272,3.1907,6.1848,32.385,44.768,,1.1223,6.8268,1.7843
2010-05-21,1.2111,7.9382,3.321,1.4083,0.80019,1211.3,5.8178,1.5873,31.244,7.8056,46.945,20.739,0.56606,2.7629,7.8667,9265.4,89.686,0.69645,13.106,5.9555,225.12,3.3568,1.565,1.4928,1.0728,3.3232,6.516,32.435,46.5,,1.1529,6.8277,1.8783
2010-05-28,1.1736,7.5942,3.293,1.3979,0.80749,1194.8,5.8677,1.5584,30.62,7.7899,46.378,20.817,0.57171,2.7881,7.7988,9195.7,91.295,0.68633,12.775,6.0086,221.2,3.3629,1.5793,1.4668,1.046,3.2796,6.4289,32.565,46.122,,1.1513,6.8313,1.8162
2010-06-04,1.191,7.7442,3.2755,1.4092,0.82919,1202.0,6.0226,1.5944,31.298,7.793,46.85,21.604,0.5874,2.863,7.9183,9183.3,92.645,0.68611,12.823,6.169,239.47,3.4938,1.6217,1.4707,1.0444,3.4784,6.51,32.61,46.302,,1.1568,6.8288,1.8314
2010-06-11,1.1793,7.7191,3.2835,1.4017,0.82461,1246.0,5.9638,1.5791,31.41,7.7937,46.845,21.188,0.58349,2.8472,7.9006,9184.5,91.638,0.68385,12.692,6.1343,230.56,3.4793,1.6128,1.453,1.0308,3.3718,6.4608,32.465,46.636,,1.1456,6.8323,1.8006
2010-06-18,1.1517,7.5382,3.251,1.3878,0.80828,1204.7,5.8204,1.5592,31.025,7.7844,46.17,20.799,0.57194,2.7908,7.727,9157.0,90.624,0.67548,12.565,6.0134,226.36,3.4271,1.5808,1.4216,1.0284,3.2877,6.3543,32.405,45.896,,1.111,6.8262,1.7782
2010-06-25,1.1566,7.644,3.249,1.392,0.8134,1215.6,5.8559,1.5813,31.162,7.7787,46.285,20.982,0.5763,2.8085,7.777,9071.1,89.466,0.66992,12.704,6.0545,231.82,3.4863,1.5909,1.4171,1.0411,3.3541,6.4979,32.405,46.454,,1.1008,6.79,1.7796
2010-07-02,1.1846,7.7255,3.225,1.3934,0.79694,1229.0,5.7328,1.5733,31.144,7.7936,46.796,20.524,0.56559,2.7517,7.6124,9065.2,87.568,0.65763,13.06,5.937,227.69,3.4279,1.5587,1.439,1.0631,3.3109,6.4257,32.412,46.529,,1.066,6.7711,1.7833
2010-07-09,1.1436,7.5715,3.1955,1.3808,0.79133,1197.4,5.702,1.5532,30.884,7.7774,46.665,20.068,0.56089,2.7323,7.4992,9044.1,88.51,0.66155,12.777,5.8996,221.76,3.3531,1.5477,1.4128,1.0344,3.2206,6.3639,32.34,46.181,,1.0549,6.7735,1.762
2010-07-16,1.1394,7.5434,3.2055,1.3764,0.76923,1202.8,5.5597,1.5313,30.378,7.7738,46.78,19.56,0.54546,2.656,7.2931,9044.6,86.569,0.65027,12.818,5.7317,216.04,3.2814,1.5045,1.3958,1.0451,3.1472,6.1946,32.225,46.29,,1.0418,6.775,1.7675
2010-07-23,1.1186,7.4247,3.1975,1.371,0.77537,1198.9,5.6176,1.5179,30.35,7.7692,46.935,19.524,0.54982,2.6772,7.3203,9047.1,87.214,0.64914,12.743,5.7781,222.66,3.3068,1.5165,1.3756,1.0379,3.1558,6.1766,32.238,46.301,,1.0458,6.7803,1.759
2010-07-30,1.1104,7.3393,3.181,1.3611,0.76758,1184.4,5.5543,1.5124,30.256,7.7663,46.4,19.018,0.54406,2.6503,7.2408,8940.0,86.445,0.64085,12.722,5.7192,219.24,3.2628,1.5012,1.3826,1.0327,3.0768,6.0949,32.275,45.55,,1.0394,6.775,1.7596
2010-08-06,1.0896,7.2681,3.147,1.3512,0.75896,1162.0,5.4838,1.4977,29.865,7.7626,46.16,18.788,0.53757,2.6205,7.119,8942.8,85.868,0.63001,12.587,5.6554,211.48,3.2225,1.4844,1.3685,1.0221,3.026,5.9787,32.073,44.893,,1.0496,6.7683,1.7549
2010-08-13,1.1157,7.299,3.1685,1.3622,0.78131,1193.1,5.6497,1.515,30.563,7.7715,46.754,19.443,0.55379,2.6977,7.4241,8978.8,85.772,0.64161,12.74,5.8211,219.61,3.3052,1.5281,1.4103,1.0414,3.1377,6.1927,31.885,45.386,,1.0538,6.7957,1.7731
2010-08-20,1.1261,7.3577,3.1421,1.359,0.78672,1183.7,5.7331,1.517,30.619,7.7746,46.653,19.513,0.55723,2.7164,7.455,8969.4,85.391,0.6444,12.759,5.8615,219.81,3.3255,1.5387,1.4221,1.0484,3.1319,6.2654,31.523,45.07,,1.0346,6.7902,1.7612
2010-08-27,1.1266,7.376,3.1461,1.3573,0.7866,1196.8,5.7253,1.5247,30.732,7.7795,46.895,19.472,0.55754,2.716,7.3739,9047.4,84.748,0.64548,13.094,5.8586,223.93,3.3379,1.5384,1.4174,1.0609,3.1374,6.2759,31.338,45.206,,1.0229,6.7982,1.7604
2010-09-03,1.0982,7.2187,3.1194,1.3458,0.77918,1175.1,5.6763,1.5062,30.686,7.7719,46.61,19.244,0.55205,2.6904,7.2566,9001.9,84.448,0.64921,13.047,5.8009,221.68,3.3345,1.5239,1.3947,1.0566,3.0793,6.147,31.184,44.639,,1.0163,6.8038,1.7239
2010-09-10,1.0797,7.1815,3.1071,1.3402,0.78585,1166.8,5.7244,1.506,30.87,7.7677,46.24,19.396,0.55701,2.7134,7.2314,8946.2,83.961,0.64707,12.959,5.8508,223.06,3.3587,1.537,1.371,1.0309,3.0914,6.1894,30.778,43.969,,1.0232,6.7692,1.7184
2010-09-17,1.0632,7.1445,3.102,1.3355,0.7657,1160.7,5.5777,1.5012,30.999,7.7657,45.829,18.897,0.54265,2.6438,7.067,8969.4,85.743,0.63993,12.793,5.702,216.55,3.2603,1.4975,1.3737,1.0268,3.0338,6.0988,30.745,44.181,,1.0115,6.7235,1.7166
2010-09-24,1.0473,7.0422,3.093,1.324,0.7456,1148.7,5.4384,1.4837,30.848,7.7572,45.256,18.366,0.529,2.5744,6.8647,8954.7,84.402,0.63633,12.573,5.5551,207.84,3.1627,1.4582,1.3683,1.029,2.9647,5.9257,30.685,43.881,,0.98143,6.7079,1.7168
2010-10-01,1.0283,6.93,3.0855,1.3125,0.72854,1126.4,5.3197,1.4466,30.453,7.7597,44.5,17.791,0.51668,2.5155,6.7159,8911.6,83.243,0.63209,12.527,5.4293,199.51,3.1076,1.4249,1.3514,1.0262,2.8683,5.8575,30.208,43.761,,0.97793,6.6912,1.6783
2010-10-08,1.0272,6.9188,3.1152,1.3117,0.72077,1128.7,5.2741,1.4258,29.979,7.7584,44.425,17.652,0.5111,2.4887,6.7154,8932.5,82.319,0.63075,12.566,5.3742,198.61,3.0736,1.4097,1.3405,1.0212,2.8662,5.8383,30.063,43.483,,0.96728,6.6706,1.6862
2010-10-15,1.0038,6.802,3.0835,1.2949,0.70977,1110.5,5.2065,1.4059,30.212,7.7578,44.1,17.4,0.50373,2.4507,6.5462,8894.2,81.113,0.62283,12.391,5.2924,194.61,3.0353,1.3882,1.3177,1.0054,2.7717,5.7438,29.821,43.188,,0.95273,6.6412,1.6587
2010-10-22,1.0189,6.9525,3.114,1.3016,0.71767,1128.0,5.2652,1.4279,30.466,7.7652,44.569,17.673,0.50933,2.478,6.6431,8940.7,81.226,0.63679,12.374,5.3522,197.61,3.0869,1.4036,1.3374,1.0262,2.8492,5.844,29.943,43.329,,0.97122,6.659,1.6933
2010-10-29,1.0259,6.9876,3.1096,1.2967,0.72166,1124.3,5.302,1.4352,30.852,7.7556,44.396,17.751,0.51216,2.4917,6.7554,8937.0,80.732,0.62683,12.379,5.3808,196.12,3.0788,1.4114,1.3192,1.0211,2.8736,5.9118,29.955,43.113,,0.98925,6.6708,1.7059
2010-11-05,0.98445,6.8079,3.0831,1.2856,0.71003,1108.3,5.2229,1.3969,30.751,7.7513,44.022,17.456,0.50391,2.4516,6.5968,8904.4,81.234,0.61623,12.224,5.2922,194.34,3.0467,1.3887,1.2601,1.0011,2.7798,5.7647,29.637,42.632,,0.9618,6.6566,1.6764
2010-11-12,1.009,6.9477,3.1108,1.2943,0.72934,1127.1,5.3829,1.431,30.756,7.7514,44.621,17.964,0.51725,2.5183,6.8253,8924.2,82.117,0.62045,12.247,5.4367,201.31,3.1325,1.4264,1.2875,1.0102,2.8655,5.9317,29.8,43.743,,0.97418,6.637,1.7183
2010-11-19,1.0167,6.9963,3.1198,1.2976,0.73131,1131.1,5.4083,1.4469,31.054,7.7541,45.331,18.077,0.51872,2.5251,6.8703,8962.3,83.436,0.62542,12.301,5.4522,200.56,3.1432,1.4303,1.2886,1.0207,2.8774,5.9968,29.94,43.768,,0.9951,6.6395,1.7157
2010-11-26,1.0371,7.1297,3.1629,1.3198,0.75614,1163.9,5.6119,1.4901,31.409,7.7633,45.855,18.696,0.53656,2.6108,7.0374,9013.2,83.871,0.63871,12.495,5.6363,211.64,3.2609,1.4789,1.3348,1.0225,3.0454,6.183,30.295,44.33,,1.002,6.6675,1.7287
2010-12-03,1.0198,6.9157,3.148,1.3072,0.75494,1135.4,5.5696,1.4958,31.311,7.7646,45.097,18.887,0.53578,2.6067,6.89,9002.7,83.693,0.64019,12.335,5.6265,209.9,3.2518,1.4765,1.3226,1.0017,3.0162,6.0433,30.055,43.834,,0.99222,6.6633,1.7009
2010-12-10,1.0117,6.8472,3.1349,1.3077,0.75506,1139.8,5.5799,1.4986,30.897,7.7741,45.022,19.007,0.53587,2.6071,6.8768,9020.7,83.661,0.6321,12.455,5.6288,210.06,3.243,1.4767,1.331,1.0096,3.0426,5.9933,30.065,43.68,,0.98143,6.6556,1.7044
2010-12-17,1.0127,6.8311,3.1315,1.3143,0.75415,1156.4,5.5715,1.5363,30.707,7.7768,45.342,19.018,0.53529,2.6039,6.8041,9031.7,83.906,0.64242,12.428,5.6183,205.69,3.2379,1.475,1.3557,1.0074,3.0014,5.9521,30.152,44.296,,0.96063,6.6555,1.7074
2010-12-24,0.99641,6.745,3.0955,1.2997,0.76342,1150.6,5.6394,1.5489,30.492,7.78,45.114,19.336,0.54157,2.6359,6.862,9040.4,82.93,0.6486,12.36,5.6895,213.15,3.2734,1.4931,1.3366,1.0105,3.0273,5.9745,30.208,44.059,,0.96328,6.627,1.6914
2010-12-31,0.98309,6.6326,3.0647,1.2824,0.74839,1121.9,5.5254,1.5487,30.549,7.7728,44.722,18.755,0.53091,2.584,6.7097,8982.2,81.313,0.64418,12.384,5.5781,208.02,3.1896,1.4637,1.2872,0.99701,2.9749,5.8374,30.063,43.631,,0.93579,6.6023,1.6597
2011-01-07,1.0076,6.8415,3.0695,1.298,0.77155,1125.5,5.7121,1.5696,30.749,7.7725,45.459,18.953,0.54078,2.664,6.8959,9029.4,83.551,0.64679,12.219,5.7482,213.93,3.2855,1.509,1.3203,0.99275,2.9911,5.961,30.417,44.329,3.5861,0.96536,6.628,1.691
2011-01-14,1.0134,6.9637,3.0629,1.2901,0.74912,1119.0,5.5424,1.5529,30.05,7.7759,45.442,18.267,0.52581,2.5866,6.7245,9012.7,82.935,0.63091,12.173,5.5808,207.21,3.1951,1.4651,1.3032,0.99633,2.9066,5.8806,30.479,44.349,3.5546,0.96749,6.59,1.6873
2011-01-21,1.0107,7.1385,3.06,1.2842,0.73959,1120.6,5.4689,1.576,29.954,7.7879,45.619,17.961,0.5203,2.5537,6.626,9060.7,82.738,0.62736,12.066,5.5124,202.83,3.1527,1.4465,1.3197,0.9966,2.8658,5.8368,30.697,44.469,3.6326,0.96243,6.5833,1.6718
2011-01-28,1.003,7.1029,3.0545,1.2795,0.72939,1114.4,5.4143,1.5944,29.696,7.7885,45.765,17.686,0.51415,2.5185,6.4573,9029.2,82.247,0.62794,12.042,5.4369,198.18,3.1053,1.4265,1.2869,0.99519,2.8564,5.7863,31.01,44.097,3.6724,0.94398,6.596,1.6763
2011-02-04,0.98349,7.2888,3.03,1.2737,0.73362,1104.7,5.4449,1.5946,29.347,7.7852,45.598,17.62,0.51464,2.533,6.4694,8958.3,81.74,0.62152,11.998,5.4687,198.33,3.1282,1.4348,1.2974,0.98657,2.8617,5.7278,30.81,43.706,3.7206,0.95033,6.585,1.6666
2011-02-11,1.0015,7.3113,3.0622,1.2835,0.73943,1128.3,5.4799,1.5953,29.346,7.7943,45.688,17.931,0.52056,2.5531,6.5086,8952.2,83.563,0.62533,12.09,5.5136,200.88,3.1487,1.4462,1.3213,0.99556,2.898,5.8636,30.85,43.888,3.6873,0.97331,6.593,1.6701
2011-02-18,0.98914,7.1678,3.0262,1.2738,0.73384,1111.8,5.4363,1.5784,29.199,7.7845,45.2,17.887,0.51699,2.5338,6.4085,8853.7,83.379,0.61606,12.001,5.4705,198.17,3.1129,1.4352,1.3129,0.9832,2.8726,5.6913,30.58,43.277,3.6302,0.95201,6.57,1.6669
2011-02-25,0.98656,6.9866,3.0493,1.2745,0.72664,1125.9,5.3953,1.5968,28.937,7.7932,45.325,17.787,0.51213,2.5089,6.4177,8837.4,81.761,0.62149,12.11,5.4173,198.23,3.061,1.4212,1.3324,0.98002,2.8854,5.6416,30.63,43.737,3.6446,0.93002,6.577,1.6606
2011-03-04,0.98811,6.9172,3.0265,1.2673,0.71649,1114.8,5.3077,1.598,28.225,7.7896,44.987,17.419,0.50548,2.4739,6.3302,8802.8,82.847,0.61478,11.983,5.3428,194.85,3.0135,1.4013,1.3588,0.97263,2.8588,5.5743,30.49,43.232,3.6168,0.93143,6.5682,1.65
2011-03-11,0.99964,6.945,3.0415,1.2735,0.72606,1127.2,5.3676,1.5872,28.739,7.7921,45.24,17.669,0.51311,2.5069,6.3988,8780.9,82.219,0.62528,12.007,5.4151,198.07,3.0409,1.42,1.3561,0.97931,2.9341,5.6672,30.46,43.688,3.5824,0.9324,6.5745,1.6638
2011-03-18,1.0078,7.0208,3.0453,1.2747,0.70771,1127.4,5.2229,1.5784,28.476,7.8011,45.036,17.26,0.50035,2.4436,6.3033,8771.4,81.161,0.6184,12.042,5.2773,193.45,2.9515,1.3841,1.3754,0.9833,2.8725,5.5789,30.29,43.639,3.5435,0.9029,6.5692,1.6691
2011-03-25,0.97818,6.8761,3.022,1.2604,0.70847,1112.2,5.2368,1.5554,28.315,7.7945,44.675,17.378,0.5023,2.4462,6.3707,8716.3,81.169,0.62189,11.951,5.2837,188.69,2.892,1.3856,1.3283,0.97612,2.8406,5.5855,30.26,43.276,3.5522,0.91498,6.56,1.6588
2011-04-01,0.96521,6.7565,3.0255,1.2617,0.70716,1092.1,5.2159,1.5392,28.393,7.7802,44.537,17.334,0.50152,2.4417,6.3208,8700.9,83.841,0.62336,11.878,5.2729,188.29,2.9291,1.3831,1.3095,0.96782,2.8568,5.5198,30.28,43.383,3.4764,0.92348,6.5478,1.6278
2011-04-08,0.95042,6.6531,3.0165,1.2572,0.6944,1082.7,5.1146,1.5031,28.065,7.7696,44.075,16.964,0.49233,2.3976,6.2423,8648.0,85.272,0.61173,11.734,5.1783,183.38,2.8552,1.3581,1.2809,0.95417,2.747,5.4177,30.05,42.989,3.4361,0.91403,6.5353,1.5707
2011-04-15,0.95017,6.8789,3.0233,1.2443,0.69204,1088.9,5.0903,1.5178,28.131,7.7744,44.333,16.756,0.4908,2.3895,6.2048,8664.4,83.301,0.61163,11.733,5.1613,184.9,2.8345,1.3535,1.2562,0.96429,2.7313,5.4035,30.13,43.248,3.4198,0.89253,6.5321,1.5777
2011-04-21,0.92992,6.746,3.0075,1.2355,0.68568,1082.2,5.0458,1.5155,27.935,7.7695,44.368,16.58,0.48635,2.3675,6.0947,8628.6,81.953,0.60429,11.613,5.1133,180.88,2.8022,1.3411,1.2479,0.94803,2.708,5.3375,29.91,43.138,3.404,0.88117,6.494,1.5649
2011-04-29,0.91252,6.5945,2.962,1.2251,0.67295,1069.0,4.9539,1.5195,27.353,7.7678,44.215,16.301,0.47732,2.3236,5.9987,8565.3,81.205,0.60007,11.52,5.0186,177.99,2.7443,1.3162,1.2392,0.94899,2.6485,5.2369,29.87,42.715,3.3889,0.86588,6.491,1.579
2011-05-06,0.93656,6.7587,3.0025,1.2364,0.68961,1083.5,5.0894,1.5447,27.802,7.7712,44.795,16.615,0.48935,2.3811,6.2213,8578.7,80.339,0.60954,11.689,5.1424,182.71,2.8404,1.3487,1.2705,0.96393,2.725,5.4789,30.26,43.112,3.4606,0.87359,6.4932,1.6176
2011-05-13,0.9362,6.947,3.007,1.2398,0.70028,1087.1,5.1739,1.5821,27.926,7.7717,44.868,17.078,0.49671,2.4179,6.2991,8556.0,80.756,0.61481,11.631,5.2211,187.01,2.8817,1.3696,1.2603,0.9631,2.7432,5.4905,30.23,43.186,3.4812,0.88704,6.4982,1.6176
2011-05-20,0.93868,6.9037,3.0185,1.2372,0.7024,1082.8,5.2104,1.5881,28.024,7.7727,45.012,17.192,0.49821,2.4252,6.2741,8545.3,81.667,0.61604,11.636,5.2374,188.8,2.8886,1.3737,1.2578,0.96924,2.758,5.4983,30.3,43.217,3.486,0.87638,6.4922,1.6211
2011-05-27,0.93558,6.9264,3.034,1.236,0.70102,1082.1,5.2138,1.605,28.07,7.7813,45.165,17.234,0.49723,2.4205,6.2466,8569.9,81.108,0.60768,11.642,5.2269,188.28,2.8966,1.371,1.2253,0.97617,2.7886,5.4462,30.37,43.302,3.4697,0.85671,6.4929,1.611
2011-06-03,0.93816,6.7283,3.0115,1.2331,0.69023,1077.9,5.1443,1.5847,27.874,7.7782,44.822,16.876,0.48951,2.3832,6.21,8525.7,80.681,0.61258,11.652,5.1457,183.17,2.8519,1.3499,1.2327,0.97853,2.7312,5.3814,30.34,43.237,3.3842,0.84187,6.4796,1.5779
2011-06-10,0.94187,6.7603,3.02,1.2316,0.69032,1082.6,5.1048,1.5759,27.821,7.7827,44.715,16.66,0.48937,2.3835,6.274,8520.6,80.077,0.61328,11.783,5.1483,182.62,2.869,1.3501,1.2102,0.97163,2.7167,5.4228,30.39,43.303,3.3934,0.8415,6.4802,1.5861
2011-06-17,0.94184,6.7943,3.031,1.2348,0.70077,1088.6,5.1901,1.5963,28.073,7.7961,44.868,16.91,0.49706,2.4196,6.4392,8596.4,80.385,0.6185,11.9,5.2272,187.57,2.9622,1.3706,1.2369,0.97877,2.7841,5.5147,30.58,43.746,3.4376,0.84814,6.4725,1.6006
2011-06-24,0.94747,6.8694,3.045,1.2375,0.70323,1078.9,5.1857,1.632,28.221,7.7897,44.995,17.143,0.4988,2.4281,6.4558,8602.7,80.211,0.62486,11.876,5.2452,189.52,2.9705,1.3754,1.2294,0.98179,2.8072,5.4729,30.68,43.435,3.4364,0.83699,6.4739,1.5968
